transaction_id,tiempo_sk,producto_sk,cliente_sk,canal_sk,tienda_sk,cantidad,precio_unitario,monto_venta,ticket_alto,ticket_bajo,canal_digital,es_pico_temporada,outlier_contextual,complementariedad_estimada,metodo_pago
43403,211,6,2,2,4,2,1347.14,2694.28,False,False,True,False,False,alta,Efectivo
43406,100,8,4,4,23,4,529.17,2116.68,False,False,True,True,False,alta,Efectivo
43407,242,1,2,1,5,2,1092.91,2185.82,False,False,False,False,False,alta,Tarjeta
43408,158,1,3,9,29,4,586.56,2346.24,False,False,True,True,False,alta,Tarjeta
43409,14,3,3,10,13,3,1783.01,5349.03,True,False,True,True,False,baja,Tarjeta
43410,176,5,3,1,18,3,389.35,1168.05,False,False,False,True,False,baja,Tarjeta
43411,43,3,3,1,25,1,689.36,689.36,False,False,False,False,False,baja,Efectivo
43412,297,8,4,2,27,3,468.28,1404.84,False,False,True,False,False,alta,Tarjeta
43413,197,1,3,13,14,1,1016.07,1016.07,False,False,True,False,False,alta,Tarjeta
43414,57,6,3,13,6,1,1273.97,1273.97,False,False,True,True,False,alta,Efectivo
43415,187,7,3,1,23,2,1147.77,2295.54,False,False,False,False,False,alta,Tarjeta
43416,191,1,2,1,14,3,1989.47,5968.41,True,False,False,False,False,alta,Tarjeta
43417,267,8,3,12,6,2,274.85,549.7,False,False,True,False,False,alta,Efectivo
43418,88,7,2,10,27,4,668.0,2672.0,False,False,True,False,False,alta,Tarjeta
43420,307,7,2,1,22,2,720.07,1440.14,False,False,False,False,False,alta,Tarjeta
43421,127,8,3,4,19,3,1275.02,3825.06,True,False,True,False,False,alta,Tarjeta
43422,66,1,4,6,9,2,1026.72,2053.44,False,False,True,True,False,alta,Efectivo
43423,128,6,4,1,23,2,1468.27,2936.54,False,False,False,True,False,alta,Tarjeta
43424,151,1,4,1,11,1,177.94,177.94,False,False,False,True,False,alta,Efectivo
43425,192,2,2,1,14,2,777.74,1555.48,False,False,False,True,False,alta,Efectivo
43427,279,8,3,2,1,4,1659.13,6636.52,True,False,True,False,False,alta,Tarjeta
43428,8,6,4,2,7,4,459.14,1836.56,False,False,True,False,False,alta,Tarjeta
43429,134,8,4,15,10,1,1409.22,1409.22,False,False,True,False,False,alta,Tarjeta
43430,117,7,3,1,6,1,360.43,360.43,False,False,False,False,False,alta,Efectivo
43431,112,1,4,10,29,1,1990.0,1990.0,False,False,True,False,False,alta,Tarjeta
43433,134,1,3,9,3,4,1988.39,7953.56,True,False,True,False,True,alta,Tarjeta
43434,210,5,3,1,2,3,688.17,2064.51,False,False,False,True,False,baja,Efectivo
43435,305,2,2,2,9,4,1283.47,5133.88,True,False,True,False,False,alta,Efectivo
43437,291,4,3,2,4,4,1145.35,4581.4,True,False,True,False,False,baja,Efectivo
43438,264,8,2,2,2,2,102.5,205.0,False,False,True,False,False,alta,Efectivo
43439,194,8,3,1,12,1,1762.65,1762.65,False,False,False,True,False,alta,Efectivo
43441,233,1,2,7,13,1,107.39,107.39,False,False,True,False,False,alta,Efectivo
43442,280,1,2,1,9,3,1306.77,3920.31,True,False,False,False,False,alta,Tarjeta
43443,304,4,1,17,2,4,1890.57,7562.28,True,False,True,False,False,baja,Efectivo
43444,69,2,4,1,18,3,937.58,2812.74,False,False,False,True,False,alta,Efectivo
43445,36,6,4,1,18,1,1206.52,1206.52,False,False,False,False,False,alta,Efectivo
43446,92,1,3,2,20,1,1408.22,1408.22,False,False,True,False,False,alta,Tarjeta
43447,72,5,2,1,11,2,1892.35,3784.7,True,False,False,False,False,baja,Efectivo
43448,201,1,3,2,4,1,1668.05,1668.05,False,False,True,False,False,alta,Efectivo
43450,48,5,2,1,17,4,1510.12,6040.48,True,False,False,False,False,baja,Efectivo
43451,18,2,2,1,7,2,184.83,369.66,False,False,False,True,False,alta,Efectivo
43453,5,6,2,1,24,3,620.58,1861.74,False,False,False,True,False,alta,Efectivo
43454,297,3,3,2,27,1,1644.97,1644.97,False,False,True,False,False,baja,Efectivo
43455,146,2,4,9,20,4,27.17,108.68,False,False,True,True,False,alta,Tarjeta
43457,186,7,3,1,28,4,1933.79,7735.16,True,False,False,False,False,alta,Efectivo
43458,137,1,4,1,3,4,71.37,285.48,False,False,False,True,False,alta,Tarjeta
43459,322,8,1,2,9,1,1257.77,1257.77,False,False,True,False,False,alta,Tarjeta
43461,240,6,2,1,14,2,950.4,1900.8,False,False,False,True,False,alta,Efectivo
43463,8,5,2,2,27,3,1328.39,3985.17,True,False,True,False,False,baja,Tarjeta
43464,276,2,4,1,16,3,775.71,2327.13,False,False,False,True,False,alta,Efectivo
43465,95,5,3,1,20,2,987.72,1975.44,False,False,False,True,False,baja,Tarjeta
43466,9,2,4,10,19,2,481.73,963.46,False,False,True,False,False,alta,Tarjeta
43467,228,6,2,2,15,3,1203.59,3610.77,False,False,True,False,False,alta,Efectivo
43468,56,3,2,1,6,2,1641.92,3283.84,False,False,False,False,False,baja,Tarjeta
43469,266,5,2,1,1,2,1977.85,3955.7,True,False,False,True,False,baja,Tarjeta
43470,275,8,3,1,4,3,730.96,2192.88,False,False,False,True,False,alta,Efectivo
43471,243,7,3,1,24,1,1054.1,1054.1,False,False,False,False,False,alta,Tarjeta
43472,73,4,4,1,28,2,1293.8,2587.6,False,False,False,False,False,baja,Efectivo
43473,128,5,1,1,10,4,919.07,3676.28,False,False,False,True,False,baja,Tarjeta
43474,167,8,3,10,1,4,1866.62,7466.48,True,False,True,False,False,alta,Tarjeta
43475,269,1,2,1,3,1,1887.44,1887.44,False,False,False,False,False,alta,Efectivo
43476,95,3,4,1,20,1,160.51,160.51,False,False,False,True,False,baja,Efectivo
43478,266,2,2,1,1,1,1051.12,1051.12,False,False,False,True,False,alta,Tarjeta
43479,118,8,4,1,4,1,467.02,467.02,False,False,False,False,False,alta,Tarjeta
43480,263,7,2,1,8,1,1980.9,1980.9,False,False,False,False,False,alta,Efectivo
43481,155,2,4,9,26,1,978.08,978.08,False,False,True,False,False,alta,Efectivo
43482,19,2,4,4,24,1,234.58,234.58,False,False,True,True,False,alta,Tarjeta
43484,14,4,4,8,14,3,670.34,2011.02,False,False,True,True,False,baja,Efectivo
43485,300,7,4,2,2,3,392.67,1178.01,False,False,True,False,False,alta,Efectivo
43486,3,2,4,4,4,1,314.29,314.29,False,False,True,True,False,alta,Efectivo
43487,144,8,3,1,3,3,1067.66,3202.98,False,False,False,True,False,alta,Tarjeta
43488,275,8,4,1,25,4,978.6,3914.4,True,False,False,True,False,alta,Tarjeta
43489,100,4,1,7,16,3,127.83,383.49,False,False,True,True,False,baja,Efectivo
43490,2,2,4,2,3,1,1267.98,1267.98,False,False,True,False,False,alta,Tarjeta
43491,296,5,4,1,8,3,756.21,2268.63,False,False,False,False,False,baja,Efectivo
43494,83,7,2,1,28,2,954.5,1909.0,False,False,False,True,False,alta,Tarjeta
43495,67,6,2,5,22,3,329.2,987.6,False,False,True,True,False,alta,Tarjeta
43501,131,1,4,12,6,4,783.17,3132.68,False,False,True,True,False,alta,Efectivo
43502,240,7,4,1,17,3,412.48,1237.44,False,False,False,True,False,alta,Tarjeta
43503,222,7,3,9,9,2,1202.82,2405.64,False,False,True,False,False,alta,Efectivo
43504,191,7,2,1,18,4,1520.34,6081.36,True,False,False,False,False,alta,Efectivo
43506,226,3,4,12,21,1,1221.49,1221.49,False,False,True,False,False,baja,Tarjeta
43507,306,3,2,1,8,2,657.53,1315.06,False,False,False,False,False,baja,Tarjeta
43508,266,1,2,1,12,4,1088.49,4353.96,True,False,False,True,False,alta,Tarjeta
43509,40,1,2,2,3,1,257.51,257.51,False,False,True,False,False,alta,Efectivo
43512,192,1,2,1,13,3,272.7,818.1,False,False,False,True,False,alta,Tarjeta
43513,184,1,4,2,5,2,829.67,1659.34,False,False,True,False,False,alta,Efectivo
43514,198,8,4,2,30,4,730.3,2921.2,False,False,True,False,False,alta,Efectivo
43515,175,2,4,1,15,1,44.12,44.12,False,True,False,False,False,alta,Tarjeta
43517,82,2,4,2,20,3,948.54,2845.62,False,False,True,False,False,alta,Tarjeta
43518,154,3,2,1,12,2,703.31,1406.62,False,False,False,True,False,baja,Tarjeta
43519,261,5,3,1,19,4,1942.63,7770.52,True,False,False,True,False,baja,Efectivo
43521,178,8,3,1,23,1,1007.48,1007.48,False,False,False,False,False,alta,Tarjeta
43524,202,7,3,9,24,1,602.61,602.61,False,False,True,False,False,alta,Efectivo
43525,78,1,4,1,19,1,948.97,948.97,False,False,False,False,False,alta,Efectivo
43526,109,8,3,12,9,1,756.54,756.54,False,False,True,True,False,alta,Tarjeta
43527,168,5,4,4,3,2,1641.36,3282.72,False,False,True,True,False,baja,Tarjeta
43528,155,5,2,9,21,1,1198.31,1198.31,False,False,True,False,False,baja,Tarjeta
43529,135,7,3,2,22,2,1118.82,2237.64,False,False,True,False,False,alta,Tarjeta
43530,58,7,2,1,16,3,1747.12,5241.36,True,False,False,False,False,alta,Efectivo
43531,227,8,2,12,12,1,1083.0,1083.0,False,False,True,True,False,alta,Tarjeta
43532,160,3,2,10,25,4,1107.74,4430.96,True,False,True,False,False,baja,Efectivo
43534,12,6,4,1,8,2,1668.65,3337.3,False,False,False,True,False,alta,Tarjeta
43535,191,8,2,1,28,2,527.38,1054.76,False,False,False,False,False,alta,Tarjeta
43536,188,4,1,2,18,4,1470.13,5880.52,True,False,True,False,False,baja,Efectivo
43537,57,7,3,13,7,1,1054.03,1054.03,False,False,True,True,False,alta,Efectivo
43539,42,8,4,1,10,4,1962.22,7848.88,True,False,False,False,True,alta,Efectivo
43540,220,6,3,2,22,2,1547.03,3094.06,False,False,True,False,False,alta,Tarjeta
43542,16,1,3,3,17,1,230.16,230.16,False,False,True,False,False,alta,Tarjeta
43543,230,4,4,7,2,3,1050.57,3151.71,False,False,True,False,False,baja,Efectivo
43545,169,2,4,9,6,2,1619.1,3238.2,False,False,True,False,False,alta,Tarjeta
43546,72,6,3,1,18,2,1567.6,3135.2,False,False,False,False,False,alta,Tarjeta
43547,33,3,4,1,27,1,1239.07,1239.07,False,False,False,False,False,baja,Efectivo
43548,63,8,2,8,26,4,903.16,3612.64,False,False,True,True,False,alta,Tarjeta
43549,25,3,3,1,23,4,280.23,1120.92,False,False,False,True,False,baja,Efectivo
43550,276,4,3,1,19,2,1593.29,3186.58,False,False,False,True,False,baja,Efectivo
43551,36,1,2,1,3,4,1671.49,6685.96,True,False,False,False,False,alta,Efectivo
43552,194,7,4,1,23,1,24.14,24.14,False,True,False,True,False,alta,Efectivo
43553,319,5,2,1,7,2,103.25,206.5,False,False,False,False,False,baja,Efectivo
43555,58,6,1,1,20,2,1940.85,3881.7,True,False,False,False,False,alta,Efectivo
43558,95,8,3,1,20,1,1541.09,1541.09,False,False,False,True,False,alta,Efectivo
43560,128,1,2,1,13,3,535.61,1606.83,False,False,False,True,False,alta,Efectivo
43561,170,3,3,1,30,1,441.84,441.84,False,False,False,False,False,baja,Efectivo
43564,184,8,3,2,25,3,1818.01,5454.03,True,False,True,False,False,alta,Tarjeta
43565,253,3,3,1,20,1,611.06,611.06,False,False,False,True,False,baja,Efectivo
43566,226,1,4,6,25,4,148.64,594.56,False,False,True,False,False,alta,Tarjeta
43567,293,8,2,3,14,1,605.5,605.5,False,False,True,False,False,alta,Efectivo
43569,217,5,1,2,26,2,880.31,1760.62,False,False,True,False,False,baja,Tarjeta
43570,285,8,4,2,18,3,394.28,1182.84,False,False,True,False,False,alta,Tarjeta
43572,210,4,1,3,17,4,329.42,1317.68,False,False,True,True,False,baja,Tarjeta
43573,192,2,3,1,7,3,1925.41,5776.23,True,False,False,True,False,alta,Efectivo
43574,148,2,2,1,2,2,537.13,1074.26,False,False,False,False,False,alta,Efectivo
43575,136,1,1,9,4,3,1877.41,5632.23,True,False,True,False,False,alta,Tarjeta
43576,44,6,3,1,29,1,1905.57,1905.57,False,False,False,False,False,alta,Efectivo
43579,25,6,2,1,26,3,1988.35,5965.05,True,False,False,True,False,alta,Tarjeta
43580,70,1,4,1,26,1,309.41,309.41,False,False,False,True,False,alta,Tarjeta
43581,10,8,4,2,21,1,934.67,934.67,False,False,True,False,False,alta,Efectivo
43582,78,1,2,1,21,4,751.7,3006.8,False,False,False,False,False,alta,Tarjeta
43583,117,4,4,1,10,1,1800.66,1800.66,False,False,False,False,False,baja,Efectivo
43584,178,3,2,1,22,1,257.29,257.29,False,False,False,False,False,baja,Efectivo
43586,130,7,2,1,10,3,1833.3,5499.9,True,False,False,False,False,alta,Tarjeta
43587,259,2,3,1,26,2,670.1,1340.2,False,False,False,False,False,alta,Efectivo
43588,96,1,4,1,7,3,964.42,2893.26,False,False,False,False,False,alta,Efectivo
43589,271,3,4,12,18,3,1857.23,5571.69,True,False,True,False,False,baja,Efectivo
43591,157,6,2,1,4,1,1350.68,1350.68,False,False,False,False,False,alta,Tarjeta
43592,193,1,4,2,3,3,692.47,2077.41,False,False,True,False,False,alta,Tarjeta
43593,222,1,2,9,14,2,53.27,106.54,False,False,True,False,False,alta,Tarjeta
43594,225,2,3,1,10,2,1599.72,3199.44,False,False,False,True,False,alta,Efectivo
43595,11,4,3,2,26,4,1902.21,7608.84,True,False,True,False,False,baja,Efectivo
43596,257,6,2,1,10,1,1586.83,1586.83,False,False,False,False,False,alta,Efectivo
43597,241,2,3,1,14,3,1056.66,3169.98,False,False,False,True,False,alta,Efectivo
43598,119,2,2,2,17,1,1407.19,1407.19,False,False,True,False,False,alta,Efectivo
43599,76,1,4,1,21,3,550.95,1652.85,False,False,False,True,False,alta,Efectivo
43603,244,2,2,1,22,4,1234.12,4936.48,True,False,False,False,False,alta,Tarjeta
43605,58,6,1,1,28,1,1875.37,1875.37,False,False,False,False,False,alta,Efectivo
43606,119,7,3,2,1,1,1001.53,1001.53,False,False,True,False,False,alta,Efectivo
43607,69,4,2,1,27,2,1554.5,3109.0,False,False,False,True,False,baja,Tarjeta
43608,314,6,3,1,27,4,1758.06,7032.24,True,False,False,False,False,alta,Tarjeta
43610,6,1,4,1,29,1,1801.53,1801.53,False,False,False,True,False,alta,Tarjeta
43612,76,5,4,1,24,1,1848.73,1848.73,False,False,False,True,False,baja,Tarjeta
43613,209,5,4,10,27,1,1773.06,1773.06,False,False,True,True,False,baja,Tarjeta
43616,306,2,2,1,28,1,1107.17,1107.17,False,False,False,False,False,alta,Efectivo
43617,288,4,4,12,9,4,970.14,3880.56,True,False,True,False,False,baja,Tarjeta
43618,59,1,3,1,11,3,710.49,2131.47,False,False,False,False,False,alta,Tarjeta
43619,314,4,2,1,8,4,1318.98,5275.92,True,False,False,False,False,baja,Efectivo
43620,32,7,4,1,3,3,630.17,1890.51,False,False,False,True,False,alta,Efectivo
43621,160,1,3,10,11,2,1876.59,3753.18,True,False,True,False,False,alta,Efectivo
43622,216,7,2,1,13,4,684.28,2737.12,False,False,False,False,False,alta,Efectivo
43623,3,2,4,8,1,3,716.8,2150.4,False,False,True,True,False,alta,Tarjeta
43625,31,4,3,4,4,3,1301.66,3904.98,True,False,True,True,False,baja,Tarjeta
43626,155,8,4,13,29,4,1362.67,5450.68,True,False,True,False,False,alta,Tarjeta
43629,237,4,4,1,2,1,1117.82,1117.82,False,False,False,True,False,baja,Tarjeta
43630,80,8,4,3,13,4,917.42,3669.68,False,False,True,False,False,alta,Efectivo
43631,234,3,4,4,21,4,1061.73,4246.92,True,False,True,True,False,baja,Efectivo
43632,285,3,2,2,10,4,948.7,3794.8,True,False,True,False,False,baja,Tarjeta
43633,243,4,3,1,10,4,1080.93,4323.72,True,False,False,False,False,baja,Efectivo
43635,154,3,2,1,17,1,1249.41,1249.41,False,False,False,True,False,baja,Efectivo
43636,227,3,2,5,18,2,1212.83,2425.66,False,False,True,True,False,baja,Tarjeta
43637,2,7,1,2,27,3,60.06,180.18,False,False,True,False,False,alta,Tarjeta
43638,126,8,2,3,4,3,266.64,799.92,False,False,True,False,False,alta,Tarjeta
43639,67,8,3,14,8,2,805.44,1610.88,False,False,True,True,False,alta,Tarjeta
43640,148,6,2,1,3,2,1263.25,2526.5,False,False,False,False,False,alta,Tarjeta
43641,311,6,2,1,11,2,873.79,1747.58,False,False,False,False,False,alta,Tarjeta
43642,1,6,3,1,14,3,1136.75,3410.25,False,False,False,False,False,alta,Efectivo
43643,229,6,2,1,18,3,650.33,1950.99,False,False,False,False,False,alta,Efectivo
43645,237,7,1,1,25,1,1154.26,1154.26,False,False,False,True,False,alta,Efectivo
43647,70,7,2,1,19,1,862.55,862.55,False,False,False,True,False,alta,Efectivo
43649,210,3,4,5,7,2,454.58,909.16,False,False,True,True,False,baja,Efectivo
43650,177,2,2,1,26,1,615.76,615.76,False,False,False,True,False,alta,Tarjeta
43651,166,3,3,1,17,3,1265.02,3795.06,True,False,False,True,False,baja,Tarjeta
43654,207,2,2,2,8,1,547.33,547.33,False,False,True,False,False,alta,Tarjeta
43655,37,1,4,1,12,4,1096.35,4385.4,True,False,False,True,False,alta,Tarjeta
43656,253,5,2,1,10,1,220.61,220.61,False,False,False,True,False,baja,Tarjeta
43657,62,5,4,1,11,2,901.47,1802.94,False,False,False,False,False,baja,Tarjeta
43659,266,4,4,1,7,3,1418.45,4255.35,True,False,False,True,False,baja,Tarjeta
43660,102,6,2,1,26,2,1451.46,2902.92,False,False,False,False,False,alta,Efectivo
43663,129,6,3,3,4,4,18.48,73.92,False,True,True,True,False,alta,Efectivo
43664,284,4,3,12,20,4,1634.26,6537.04,True,False,True,False,False,baja,Efectivo
43665,288,6,2,6,27,4,523.7,2094.8,False,False,True,False,False,alta,Efectivo
43667,77,2,4,1,18,3,126.31,378.93,False,False,False,False,False,alta,Efectivo
43668,23,5,4,1,11,1,1906.62,1906.62,False,False,False,False,False,baja,Efectivo
43669,158,1,2,10,26,3,744.58,2233.74,False,False,True,True,False,alta,Efectivo
43670,287,4,3,5,5,3,1439.63,4318.89,True,False,True,False,False,baja,Efectivo
43671,151,6,4,1,17,2,1959.71,3919.42,True,False,False,True,False,alta,Efectivo
43672,306,7,4,1,28,2,488.01,976.02,False,False,False,False,False,alta,Tarjeta
43673,25,7,2,1,24,3,1756.4,5269.2,True,False,False,True,False,alta,Tarjeta
43674,80,4,4,5,30,4,1964.2,7856.8,True,False,True,False,True,baja,Tarjeta
43675,261,3,4,1,4,2,120.63,241.26,False,False,False,True,False,baja,Efectivo
43676,201,6,3,2,2,2,1374.37,2748.74,False,False,True,False,False,alta,Tarjeta
43679,283,5,2,1,30,1,1414.39,1414.39,False,False,False,False,False,baja,Efectivo
43681,191,1,3,1,10,4,1435.11,5740.44,True,False,False,False,False,alta,Efectivo
43682,322,1,2,2,6,3,1183.91,3551.73,False,False,True,False,False,alta,Tarjeta
43683,44,5,4,1,15,4,1893.51,7574.04,True,False,False,False,False,baja,Tarjeta
43685,54,5,3,2,19,4,720.59,2882.36,False,False,True,False,False,baja,Efectivo
43686,133,7,4,3,19,2,584.54,1169.08,False,False,True,False,False,alta,Efectivo
43687,267,6,2,8,8,2,423.09,846.18,False,False,True,False,False,alta,Efectivo
43688,241,8,3,1,14,3,758.78,2276.34,False,False,False,True,False,alta,Efectivo
43689,12,3,3,1,1,2,934.26,1868.52,False,False,False,True,False,baja,Efectivo
43691,217,6,2,2,29,1,1566.62,1566.62,False,False,True,False,False,alta,Tarjeta
43692,35,3,4,2,19,1,1615.07,1615.07,False,False,True,False,False,baja,Efectivo
43694,46,8,4,1,9,4,1479.98,5919.92,True,False,False,False,False,alta,Tarjeta
43695,113,5,2,10,2,4,1859.19,7436.76,True,False,True,False,False,baja,Efectivo
43698,260,5,4,1,26,2,1992.51,3985.02,True,False,False,False,False,baja,Tarjeta
43699,162,5,3,2,4,3,1491.76,4475.28,True,False,True,False,False,baja,Efectivo
43702,134,5,2,16,30,1,1499.95,1499.95,False,False,True,False,False,baja,Tarjeta
43704,289,4,4,9,27,3,1655.03,4965.09,True,False,True,True,False,baja,Tarjeta
43705,278,2,2,1,17,2,1774.62,3549.24,False,False,False,False,False,alta,Efectivo
43706,83,8,1,1,23,1,1712.74,1712.74,False,False,False,True,False,alta,Efectivo
43707,175,5,2,1,6,1,1766.34,1766.34,False,False,False,False,False,baja,Efectivo
43709,316,3,3,2,28,1,174.76,174.76,False,False,True,False,False,baja,Tarjeta
43710,92,5,4,2,19,3,1816.56,5449.68,True,False,True,False,False,baja,Tarjeta
43711,180,8,4,5,21,2,294.71,589.42,False,False,True,False,False,alta,Tarjeta
43712,67,8,2,3,1,4,1120.15,4480.6,True,False,True,True,False,alta,Efectivo
43713,257,2,2,1,20,3,172.92,518.76,False,False,False,False,False,alta,Efectivo
43714,276,2,3,12,26,4,95.36,381.44,False,False,True,True,False,alta,Tarjeta
43715,224,1,2,10,9,1,1883.11,1883.11,False,False,True,True,False,alta,Efectivo
43716,95,3,2,1,11,3,1294.63,3883.89,True,False,False,True,False,baja,Tarjeta
43717,42,3,2,1,5,4,1636.56,6546.24,True,False,False,False,False,baja,Efectivo
43719,225,8,4,1,2,2,1522.92,3045.84,False,False,False,True,False,alta,Efectivo
43721,68,8,3,1,17,1,855.39,855.39,False,False,False,True,False,alta,Tarjeta
43722,53,4,4,1,12,3,385.13,1155.39,False,False,False,False,False,baja,Tarjeta
43723,81,3,4,10,16,1,1487.45,1487.45,False,False,True,False,False,baja,Efectivo
43724,293,7,3,17,20,4,1161.74,4646.96,True,False,True,False,False,alta,Tarjeta
43725,242,7,4,1,18,4,1726.74,6906.96,True,False,False,False,False,alta,Tarjeta
43726,313,6,3,2,11,1,880.74,880.74,False,False,True,False,False,alta,Tarjeta
43727,133,7,2,4,11,3,1342.11,4026.33,True,False,True,False,False,alta,Tarjeta
43728,173,4,2,1,11,3,582.49,1747.47,False,False,False,False,False,baja,Tarjeta
43730,48,2,4,1,30,3,1531.97,4595.91,True,False,False,False,False,alta,Efectivo
43731,129,8,4,10,21,1,366.64,366.64,False,False,True,True,False,alta,Efectivo
43732,265,7,4,3,21,1,1766.06,1766.06,False,False,True,False,False,alta,Efectivo
43733,192,1,3,1,28,2,605.67,1211.34,False,False,False,True,False,alta,Tarjeta
43734,213,2,3,5,14,3,725.18,2175.54,False,False,True,False,False,alta,Tarjeta
43736,262,6,4,1,19,2,661.05,1322.1,False,False,False,False,False,alta,Tarjeta
43737,159,6,4,1,26,1,922.14,922.14,False,False,False,False,False,alta,Tarjeta
43738,314,7,4,1,5,2,647.62,1295.24,False,False,False,False,False,alta,Tarjeta
43739,223,3,2,1,17,3,1757.16,5271.48,True,False,False,False,False,baja,Efectivo
43741,269,8,4,1,14,1,853.33,853.33,False,False,False,False,False,alta,Tarjeta
43744,182,4,2,5,15,4,1955.54,7822.16,True,False,True,False,True,baja,Efectivo
43745,239,3,4,2,4,4,674.34,2697.36,False,False,True,False,False,baja,Efectivo
43749,97,3,2,2,20,3,1971.08,5913.24,True,False,True,False,False,baja,Efectivo
43750,40,6,3,2,21,2,453.58,907.16,False,False,True,False,False,alta,Tarjeta
43751,324,6,3,2,9,2,1676.46,3352.92,False,False,True,False,False,alta,Efectivo
43752,66,6,3,13,30,2,897.74,1795.48,False,False,True,True,False,alta,Efectivo
43753,307,5,1,1,25,4,1912.52,7650.08,True,False,False,False,False,baja,Efectivo
43755,69,4,2,1,24,3,1583.36,4750.08,True,False,False,True,False,baja,Efectivo
43756,96,5,4,1,22,4,1122.73,4490.92,True,False,False,False,False,baja,Tarjeta
43757,322,4,2,2,20,4,1633.15,6532.6,True,False,True,False,False,baja,Efectivo
43759,38,2,3,2,26,2,684.77,1369.54,False,False,True,False,False,alta,Tarjeta
43760,168,8,2,9,10,4,1721.37,6885.48,True,False,True,True,False,alta,Efectivo
43761,37,1,3,1,27,2,975.68,1951.36,False,False,False,True,False,alta,Tarjeta
43765,268,6,3,9,14,2,1737.38,3474.76,False,False,True,False,False,alta,Tarjeta
43766,10,7,2,2,13,1,1493.59,1493.59,False,False,True,False,False,alta,Tarjeta
43767,192,7,3,1,2,2,71.16,142.32,False,False,False,True,False,alta,Tarjeta
43768,192,2,2,1,4,1,710.89,710.89,False,False,False,True,False,alta,Tarjeta
43769,314,8,3,1,1,3,346.22,1038.66,False,False,False,False,False,alta,Efectivo
43770,247,6,3,1,16,2,159.37,318.74,False,False,False,False,False,alta,Tarjeta
43771,316,6,4,10,15,1,20.02,20.02,False,True,True,False,False,alta,Tarjeta
43772,83,7,3,1,3,1,1074.93,1074.93,False,False,False,True,False,alta,Tarjeta
43773,274,4,3,12,19,1,546.93,546.93,False,False,True,False,False,baja,Tarjeta
43774,281,3,2,1,25,4,359.15,1436.6,False,False,False,True,False,baja,Tarjeta
43775,302,6,3,1,13,4,699.46,2797.84,False,False,False,False,False,alta,Tarjeta
43776,136,6,3,16,16,2,524.23,1048.46,False,False,True,False,False,alta,Tarjeta
43777,176,2,4,8,2,2,1988.52,3977.04,True,False,True,True,False,alta,Efectivo
43778,258,5,4,1,22,2,938.34,1876.68,False,False,False,False,False,baja,Tarjeta
43779,31,7,3,5,2,4,575.63,2302.52,False,False,True,True,False,alta,Efectivo
43780,15,8,3,1,20,1,975.41,975.41,False,False,False,False,False,alta,Tarjeta
43781,112,4,4,10,1,1,445.76,445.76,False,False,True,False,False,baja,Efectivo
43782,239,6,3,2,4,1,586.43,586.43,False,False,True,False,False,alta,Tarjeta
43784,141,3,3,1,20,2,102.82,205.64,False,False,False,True,False,baja,Tarjeta
43785,3,4,3,13,25,2,1118.94,2237.88,False,False,True,True,False,baja,Efectivo
43786,268,6,4,6,11,1,824.5,824.5,False,False,True,False,False,alta,Efectivo
43787,262,5,3,1,30,4,239.33,957.32,False,False,False,False,False,baja,Tarjeta
43788,227,2,2,3,25,2,111.57,223.14,False,False,True,True,False,alta,Efectivo
43789,137,4,2,1,23,3,31.36,94.08,False,True,False,True,False,baja,Efectivo
43790,80,3,4,9,30,4,654.27,2617.08,False,False,True,False,False,baja,Efectivo
43791,15,8,4,1,15,4,863.36,3453.44,False,False,False,False,False,alta,Tarjeta
43792,115,6,3,2,22,3,807.38,2422.14,False,False,True,False,False,alta,Efectivo
43793,256,8,3,10,13,1,1403.75,1403.75,False,False,True,False,False,alta,Efectivo
43794,294,1,2,1,16,2,1369.87,2739.74,False,False,False,False,False,alta,Tarjeta
43795,176,2,2,1,30,1,1591.61,1591.61,False,False,False,True,False,alta,Efectivo
43799,302,5,2,1,20,2,343.21,686.42,False,False,False,False,False,baja,Tarjeta
43800,18,2,4,1,1,2,1711.88,3423.76,False,False,False,True,False,alta,Efectivo
43801,269,8,3,1,14,1,1848.9,1848.9,False,False,False,False,False,alta,Tarjeta
43802,280,6,2,1,23,2,1728.64,3457.28,False,False,False,False,False,alta,Tarjeta
43804,25,7,3,1,19,4,23.57,94.28,False,True,False,True,False,alta,Efectivo
43805,20,6,4,1,29,1,457.68,457.68,False,False,False,True,False,alta,Tarjeta
43806,159,3,3,1,18,2,138.38,276.76,False,False,False,False,False,baja,Efectivo
43807,238,2,2,5,17,4,292.57,1170.28,False,False,True,True,False,alta,Efectivo
43808,303,4,2,1,18,4,424.11,1696.44,False,False,False,False,False,baja,Tarjeta
43809,139,2,4,1,17,3,1812.44,5437.32,True,False,False,False,False,alta,Tarjeta
43811,225,8,3,1,1,3,519.82,1559.46,False,False,False,True,False,alta,Efectivo
43813,90,6,3,1,3,2,1936.27,3872.54,True,False,False,False,False,alta,Efectivo
43814,268,4,2,2,29,3,571.9,1715.7,False,False,True,False,False,baja,Efectivo
43815,300,1,2,7,30,1,899.05,899.05,False,False,True,False,False,alta,Efectivo
43816,277,4,2,2,26,1,523.36,523.36,False,False,True,False,False,baja,Efectivo
43818,155,4,4,12,24,4,1611.02,6444.08,True,False,True,False,False,baja,Efectivo
43820,69,2,4,1,1,3,1735.18,5205.54,True,False,False,True,False,alta,Efectivo
