id_transaccion,fecha,mes,id_cliente,segmento_cliente,producto,categoria,precio_unitario,cantidad,metodo_pago,tienda,total_ticket
49011,2026-09-06,9,3692,Empresa,Monitor,Accesorios,600.69,1,Tarjeta,Monterrey,600.69
49012,2026-07-15,7,2467,Individual,Monitor,Computo,100.45,1,Tarjeta,Monterrey,100.45
49013,2026-10-25,10,2718,Individual,USB,Accesorios,293.99,1,Efectivo,Monterrey,293.99
49014,2026-03-13,3,2860,Empresa,Smartwatch,Computo,415.78,3,Efectivo,CDMX,1247.34
49015,2026-03-26,3,1726,Empresa,Mouse,Accesorios,1116.87,1,Efectivo,Guadalajara,1116.87
49016,2026-03-20,3,1187,Empresa,Tablet,Computo,1663.43,1,Tarjeta,Guadalajara,1663.43
49017,2026-09-05,9,1145,PyME,Mouse,Accesorios,863.6,2,Tarjeta,Guadalajara,1727.2
49018,2026-11-15,11,1290,Individual,Smartwatch,Computo,1480.54,4,Tarjeta,Guadalajara,5922.16
49019,2026-07-26,7,4523,PyME,Mouse,Computo,924.54,1,Tarjeta,Guadalajara,924.54
49020,2026-12-18,12,3804,Individual,USB,Accesorios,542.93,4,Efectivo,Guadalajara,2171.72
49021,2026-09-13,9,3140,PyME,Teclado,Accesorios,1082.76,2,Tarjeta,CDMX,2165.52
49022,2026-07-11,7,2103,Individual,Mouse,Computo,1281.41,1,Efectivo,CDMX,1281.41
49023,2026-08-11,8,2811,Individual,Audífonos,Accesorios,1341.2,4,Tarjeta,CDMX,5364.8
49024,2026-10-12,10,4798,PyME,Monitor,Accesorios,1776.56,3,Efectivo,Guadalajara,5329.68
49025,2026-02-19,2,4780,PyME,Teclado,Accesorios,1857.14,1,Tarjeta,CDMX,1857.14
49026,2026-03-12,3,4055,,Smartwatch,Computo,1038.63,4,Tarjeta,Guadalajara,4154.52
49027,2026-04-23,4,2855,Individual,Teclado,Computo,219.91,3,Efectivo,Monterrey,659.73
49028,2026-11-21,11,3020,Individual,Teclado,Computo,1385.38,3,Tarjeta,CDMX,4156.14
49029,2026-12-24,12,2905,Individual,Mouse,Computo,251.61,1,Efectivo,Monterrey,251.61
49030,2026-05-19,5,3204,,Laptop,Computo,1570.14,1,Tarjeta,Guadalajara,1570.14
49031,2026-11-19,11,4007,Empresa,Teclado,Accesorios,1308.06,3,Tarjeta,CDMX,3924.18
49032,2026-07-01,7,3816,Individual,Teclado,Computo,1622.16,2,Efectivo,Guadalajara,3244.32
49033,2026-06-14,6,3752,PyME,Smartwatch,Accesorios,62.37,3,Efectivo,CDMX,187.11
49034,2026-10-17,10,3526,Individual,Mouse,Computo,1136.42,4,Efectivo,Guadalajara,4545.68
49035,2026-07-02,7,4882,Empresa,Monitor,Accesorios,1790.88,3,Tarjeta,Monterrey,5372.64
49036,2026-06-07,6,1967,Individual,Audífonos,Computo,683.04,4,Tarjeta,Guadalajara,2732.16
49037,2026-01-25,1,4424,Empresa,Tablet,Accesorios,1137.81,3,Efectivo,CDMX,3413.43
49038,2026-01-06,1,1424,PyME,Tablet,Accesorios,1722.54,3,Tarjeta,CDMX,5167.62
49039,2026-08-21,8,4953,Individual,Monitor,Accesorios,914.55,2,Efectivo,Guadalajara,1829.1
49040,2026-02-20,2,4067,Empresa,USB,Accesorios,641.76,3,Efectivo,CDMX,1925.28
49041,2026-09-20,9,3143,PyME,Monitor,Accesorios,321.29,4,Efectivo,Guadalajara,1285.16
49042,2026-08-23,8,1615,PyME,USB,Computo,282.4,1,Efectivo,Guadalajara,282.4
49043,2026-06-01,6,3321,Individual,Smartwatch,Accesorios,505.3,4,Tarjeta,Guadalajara,2021.2
49044,2026-09-06,9,4335,PyME,Tablet,Accesorios,1864.43,2,Efectivo,Monterrey,3728.86
49045,2026-12-15,12,3556,Empresa,Teclado,Accesorios,273.4,3,Efectivo,Guadalajara,820.2
49046,2026-03-17,3,1024,Individual,Tablet,Computo,1693.75,3,Tarjeta,CDMX,5081.25
49047,2026-07-04,7,4495,Individual,Teclado,Accesorios,371.05,4,Efectivo,CDMX,1484.2
49048,2026-10-26,10,2868,PyME,Monitor,Accesorios,560.76,1,Efectivo,CDMX,560.76
49049,2026-01-22,1,3159,Individual,Teclado,Computo,435.63,3,Efectivo,CDMX,1306.89
49050,2026-03-27,3,1943,Empresa,Teclado,Computo,738.77,1,Tarjeta,Monterrey,738.77
49051,2026-06-02,6,2685,Empresa,Audífonos,Computo,809.07,1,Tarjeta,Monterrey,809.07
49052,2026-07-16,7,4526,Individual,Audífonos,Computo,782.06,1,Efectivo,Monterrey,782.06
49053,2026-02-21,2,1479,Individual,USB,Accesorios,759.52,3,Efectivo,CDMX,2278.56
49054,2026-06-13,6,1319,PyME,Teclado,Accesorios,128.99,1,Efectivo,Monterrey,128.99
49055,2026-06-11,6,2214,Empresa,USB,Accesorios,114.8,3,Efectivo,Guadalajara,344.4
49056,2026-06-11,6,4837,PyME,Tablet,Computo,745.67,3,Tarjeta,Guadalajara,2237.01
49057,2026-09-16,9,2053,Empresa,Monitor,Computo,599.99,4,Efectivo,Monterrey,2399.96
49058,2026-09-10,9,2731,Empresa,Teclado,Computo,1139.33,1,Tarjeta,Guadalajara,1139.33
49059,2026-06-04,6,1291,,USB,Computo,108.89,1,Tarjeta,Guadalajara,108.89
49060,2026-06-19,6,1058,Individual,Tablet,Computo,416.15,1,Tarjeta,Guadalajara,416.15
49061,2026-09-26,9,3962,Individual,Laptop,Computo,1604.42,2,Tarjeta,CDMX,3208.84
49062,2026-07-22,7,4353,Individual,Audífonos,Computo,1642.43,2,Efectivo,CDMX,3284.86
49063,2026-11-07,11,3104,Individual,USB,Computo,1100.1,3,Efectivo,Guadalajara,3300.3
49064,2026-06-18,6,3637,Individual,Laptop,Computo,1960.7,4,Efectivo,Monterrey,7842.8
49065,2026-07-12,7,1142,PyME,Monitor,Computo,748.15,4,Efectivo,Monterrey,2992.6
49066,2026-03-22,3,4975,Individual,Monitor,Computo,1791.7,1,Efectivo,Monterrey,1791.7
49067,2026-10-10,10,3082,Empresa,USB,Accesorios,1320.66,1,Tarjeta,Guadalajara,1320.66
49068,2026-06-15,6,3251,Individual,Smartwatch,Computo,488.19,1,Efectivo,Guadalajara,488.19
49069,2026-09-12,9,2155,Individual,Monitor,Computo,1874.68,2,Tarjeta,Guadalajara,3749.36
49070,2026-06-01,6,2010,Individual,USB,Computo,1936.1,4,Efectivo,Guadalajara,7744.4
49071,2026-01-10,1,2099,Individual,USB,Accesorios,651.36,3,Efectivo,Monterrey,1954.08
49072,2026-06-11,6,3335,Empresa,Tablet,Accesorios,835.91,1,Efectivo,CDMX,835.91
49073,2026-03-27,3,2407,Empresa,Mouse,Accesorios,1209.12,1,Efectivo,CDMX,1209.12
49074,2026-06-20,6,3344,Individual,Laptop,Accesorios,214.7,4,Tarjeta,Guadalajara,858.8
49075,2026-05-27,5,4168,Empresa,Mouse,Computo,918.96,2,Efectivo,CDMX,1837.92
49076,2026-03-22,3,2545,PyME,Teclado,Computo,1576.84,4,Tarjeta,Guadalajara,6307.36
49077,2026-03-19,3,2880,,Laptop,Accesorios,906.9,1,Tarjeta,Monterrey,906.9
49078,2026-09-15,9,3090,PyME,Audífonos,Computo,1751.11,4,Tarjeta,Guadalajara,7004.44
49079,2026-09-25,9,2322,Empresa,Tablet,Accesorios,1084.72,1,Efectivo,CDMX,1084.72
49080,2026-04-03,4,1743,Empresa,Mouse,Computo,1820.14,3,Tarjeta,Monterrey,5460.42
49081,2026-06-16,6,1831,Individual,Laptop,Accesorios,1796.58,1,Tarjeta,CDMX,1796.58
49082,2026-06-20,6,3448,Individual,Laptop,Computo,627.4,3,Tarjeta,CDMX,1882.2
49083,2026-05-21,5,2930,Individual,Monitor,Computo,1772.61,1,Efectivo,CDMX,1772.61
49084,2026-04-16,4,3873,Empresa,USB,Computo,853.77,3,Tarjeta,Guadalajara,2561.31
49085,2026-03-10,3,2449,Empresa,USB,Accesorios,438.73,4,Tarjeta,Monterrey,1754.92
49086,2026-11-15,11,2523,Empresa,Mouse,Accesorios,391.43,4,Efectivo,Guadalajara,1565.72
49087,2026-10-08,10,3025,Individual,Tablet,Computo,268.45,1,Tarjeta,Guadalajara,268.45
49088,2026-06-26,6,3476,PyME,Teclado,Computo,91.6,2,Tarjeta,Monterrey,183.2
49089,2026-09-02,9,2584,Individual,Teclado,Computo,725.77,3,Tarjeta,Guadalajara,2177.31
49090,2026-06-04,6,2438,Empresa,Audífonos,Computo,295.34,3,Tarjeta,CDMX,886.02
49091,2026-02-27,2,2614,Empresa,Tablet,Computo,1436.72,2,Efectivo,Monterrey,2873.44
49092,2026-10-14,10,1639,PyME,Teclado,Accesorios,439.48,3,Efectivo,Monterrey,1318.44
49093,2026-03-18,3,4853,Individual,Teclado,Accesorios,861.11,1,Tarjeta,Guadalajara,861.11
49094,2026-09-03,9,2034,Empresa,Monitor,Accesorios,25.18,1,Efectivo,Guadalajara,25.18
49095,2026-07-03,7,1330,Empresa,Monitor,Accesorios,1929.13,3,Efectivo,Monterrey,5787.39
49096,2026-09-23,9,3545,Empresa,Teclado,Accesorios,1408.02,1,Efectivo,CDMX,1408.02
49097,2026-06-05,6,4343,Empresa,Laptop,Accesorios,514.29,2,Tarjeta,Monterrey,1028.58
49098,2026-09-02,9,4369,Individual,Monitor,Accesorios,595.52,4,Efectivo,CDMX,2382.08
49099,2026-01-06,1,4969,,Audífonos,Accesorios,648.0,3,Tarjeta,CDMX,1944.0
49100,2026-01-04,1,2882,PyME,Smartwatch,Computo,1622.18,2,Tarjeta,Guadalajara,3244.36
49101,2026-11-02,11,4028,PyME,Laptop,Accesorios,611.25,2,Efectivo,CDMX,1222.5
49102,2026-09-19,9,1690,PyME,Tablet,Computo,1199.48,3,Efectivo,Monterrey,3598.44
49103,2026-10-15,10,2063,PyME,Laptop,Accesorios,720.92,1,Tarjeta,Monterrey,720.92
49104,2026-06-02,6,4167,Individual,USB,Computo,601.57,1,Tarjeta,Monterrey,601.57
49105,2026-06-04,6,4345,Individual,Mouse,Accesorios,1526.79,2,Efectivo,CDMX,3053.58
49106,2026-07-14,7,2772,Individual,Smartwatch,Accesorios,594.82,2,Efectivo,CDMX,1189.64
49107,2026-03-12,3,2721,Individual,Smartwatch,Accesorios,526.88,3,Tarjeta,CDMX,1580.64
49108,2026-09-03,9,1980,Empresa,Smartwatch,Accesorios,1613.56,4,Tarjeta,Guadalajara,6454.24
49109,2026-10-08,10,1757,Individual,Monitor,Accesorios,659.16,2,Efectivo,CDMX,1318.32
49110,2026-11-20,11,4661,Individual,USB,Computo,152.45,3,Tarjeta,Guadalajara,457.35
49111,2026-06-10,6,1265,Individual,USB,Accesorios,1135.8,3,Tarjeta,Monterrey,3407.4
49112,2026-06-19,6,2476,Empresa,Smartwatch,Accesorios,1073.61,3,Tarjeta,Guadalajara,3220.83
49113,2026-10-15,10,4712,Empresa,USB,Computo,1856.05,3,Efectivo,Guadalajara,5568.15
49114,2026-09-14,9,1316,PyME,Smartwatch,Accesorios,1844.19,1,Efectivo,Monterrey,1844.19
49115,2026-11-26,11,3702,PyME,Teclado,Accesorios,1909.41,1,Efectivo,Monterrey,1909.41
49116,2026-08-25,8,2814,Individual,Laptop,Computo,1428.14,2,Efectivo,CDMX,2856.28
49117,2026-11-25,11,2589,Individual,Teclado,Accesorios,244.15,1,Efectivo,Guadalajara,244.15
49118,2026-02-19,2,1345,Empresa,Monitor,Computo,1542.83,3,Efectivo,CDMX,4628.49
49119,2026-09-20,9,3883,,Tablet,Computo,1124.71,1,Efectivo,Guadalajara,1124.71
49120,2026-02-23,2,3713,Empresa,Mouse,Accesorios,1090.85,2,Tarjeta,CDMX,2181.7
49121,2026-09-19,9,1638,PyME,Audífonos,Accesorios,1793.37,1,Efectivo,CDMX,1793.37
49122,2026-08-26,8,1219,Empresa,Audífonos,Computo,892.86,2,Tarjeta,Monterrey,1785.72
49123,2026-01-25,1,3158,Individual,Laptop,Computo,1516.02,2,Tarjeta,Monterrey,3032.04
49124,2026-08-23,8,1170,PyME,Audífonos,Accesorios,1857.69,2,Tarjeta,Monterrey,3715.38
49125,2026-03-14,3,1060,Individual,Audífonos,Accesorios,265.54,3,Efectivo,Monterrey,796.62
49126,2026-03-22,3,3124,Empresa,USB,Computo,1250.69,1,Efectivo,CDMX,1250.69
49127,2026-03-06,3,4599,PyME,Smartwatch,Accesorios,1652.17,4,Tarjeta,Guadalajara,6608.68
49128,2026-06-08,6,1265,Individual,Tablet,Accesorios,1090.72,3,Efectivo,CDMX,3272.16
49129,2026-02-25,2,2334,Individual,Smartwatch,Accesorios,267.99,2,Tarjeta,Monterrey,535.98
49130,2026-03-19,3,1042,Individual,Teclado,Computo,698.26,2,Tarjeta,Guadalajara,1396.52
49131,2026-04-03,4,3861,Individual,Tablet,Accesorios,1713.03,4,Tarjeta,CDMX,6852.12
49132,2026-01-24,1,3488,PyME,Smartwatch,Accesorios,1706.12,2,Efectivo,CDMX,3412.24
49133,2026-04-03,4,2856,Individual,Monitor,Computo,424.5,1,Tarjeta,Monterrey,424.5
49134,2026-08-04,8,1639,PyME,Audífonos,Computo,1151.77,3,Efectivo,CDMX,3455.31
49135,2026-08-23,8,4797,PyME,Audífonos,Accesorios,1850.19,4,Efectivo,Guadalajara,7400.76
49136,2026-12-07,12,4643,PyME,Monitor,Accesorios,1499.6,3,Tarjeta,CDMX,4498.8
49137,2026-02-02,2,3149,Empresa,Tablet,Computo,1938.78,3,Tarjeta,Monterrey,5816.34
49138,2026-10-13,10,2404,Empresa,Laptop,Accesorios,1446.29,4,Tarjeta,Monterrey,5785.16
49139,2026-05-11,5,1667,Empresa,Teclado,Computo,1167.69,1,Efectivo,CDMX,1167.69
49140,2026-05-13,5,4333,Individual,Tablet,Computo,159.58,4,Tarjeta,Guadalajara,638.32
49141,2026-05-02,5,1877,Individual,Laptop,Accesorios,782.58,4,Efectivo,Monterrey,3130.32
49142,2026-03-04,3,1603,Individual,Audífonos,Accesorios,1761.11,3,Tarjeta,CDMX,5283.33
49143,2026-06-21,6,3583,,Tablet,Accesorios,777.49,2,Efectivo,Guadalajara,1554.98
49144,2026-09-16,9,2580,PyME,USB,Accesorios,512.54,2,Tarjeta,Guadalajara,1025.08
49145,2026-11-22,11,3280,PyME,Audífonos,Computo,11.62,4,Efectivo,Monterrey,46.48
49146,2026-12-15,12,2011,Individual,Laptop,Accesorios,643.84,3,Tarjeta,Monterrey,1931.52
49147,2026-09-23,9,2244,Empresa,Teclado,Computo,1623.98,2,Efectivo,Guadalajara,3247.96
49148,2026-08-15,8,1581,Empresa,Smartwatch,Computo,757.61,3,Tarjeta,Guadalajara,2272.83
49149,2026-06-03,6,2280,PyME,Laptop,Accesorios,648.2,2,Efectivo,Guadalajara,1296.4
49150,2026-11-13,11,2692,Individual,Laptop,Accesorios,340.31,4,Tarjeta,Monterrey,1361.24
49151,2026-09-17,9,2028,PyME,Laptop,Computo,298.88,3,Tarjeta,Guadalajara,896.64
49152,2026-03-18,3,1625,PyME,Audífonos,Accesorios,902.26,3,Efectivo,Monterrey,2706.78
49153,2026-09-16,9,4832,Individual,Mouse,Computo,928.15,1,Efectivo,Guadalajara,928.15
49154,2026-06-01,6,4851,PyME,Smartwatch,Accesorios,926.53,1,Efectivo,Guadalajara,926.53
49155,2026-07-14,7,4637,Individual,Teclado,Computo,1156.88,3,Efectivo,Guadalajara,3470.64
49156,2026-11-02,11,2532,Individual,Smartwatch,Accesorios,377.55,3,Tarjeta,CDMX,1132.65
49157,2026-08-06,8,1249,Individual,Mouse,Computo,1958.26,2,Tarjeta,CDMX,3916.52
49158,2026-12-26,12,3439,Individual,Laptop,Accesorios,1475.8,4,Efectivo,Guadalajara,5903.2
49159,2026-11-23,11,1874,Empresa,Tablet,Accesorios,509.2,4,Efectivo,Guadalajara,2036.8
49160,2026-03-12,3,4142,Individual,Monitor,Accesorios,166.3,2,Efectivo,CDMX,332.6
49161,2026-01-08,1,2605,Individual,USB,Computo,800.86,4,Efectivo,Guadalajara,3203.44
49162,2026-05-24,5,4975,Empresa,Tablet,Accesorios,344.61,1,Efectivo,Monterrey,344.61
49163,2026-10-26,10,4519,Individual,USB,Accesorios,496.54,3,Tarjeta,Guadalajara,1489.62
49164,2026-03-07,3,4810,PyME,Audífonos,Computo,537.98,3,Tarjeta,Guadalajara,1613.94
49165,2026-09-18,9,4737,Individual,Monitor,Computo,1886.36,4,Efectivo,Guadalajara,7545.44
49166,2026-06-11,6,1768,PyME,USB,Computo,1637.53,1,Tarjeta,Guadalajara,1637.53
49167,2026-09-25,9,3714,Empresa,Monitor,Accesorios,1420.37,1,Tarjeta,CDMX,1420.37
49168,2026-03-21,3,2755,Empresa,Laptop,Computo,1458.92,1,Efectivo,Guadalajara,1458.92
49169,2026-03-20,3,3543,Empresa,Laptop,Accesorios,1412.72,4,Tarjeta,Guadalajara,5650.88
49170,2026-03-02,3,2694,Empresa,Smartwatch,Computo,1741.66,4,Tarjeta,Guadalajara,6966.64
49171,2026-07-11,7,2398,PyME,Monitor,Computo,57.12,2,Tarjeta,CDMX,114.24
49172,2026-04-08,4,1873,Individual,Monitor,Computo,479.84,3,Tarjeta,CDMX,1439.52
49173,2026-10-26,10,4764,Individual,Tablet,Computo,1282.83,3,Efectivo,CDMX,3848.49
49174,2026-05-20,5,3929,Individual,Monitor,Computo,1079.83,2,Efectivo,Guadalajara,2159.66
49175,2026-08-17,8,4187,PyME,Mouse,Accesorios,1976.87,1,Efectivo,Monterrey,1976.87
49176,2026-12-22,12,3095,Empresa,Audífonos,Accesorios,943.63,1,Efectivo,Monterrey,943.63
49177,2026-08-13,8,3697,Empresa,USB,Computo,40.66,3,Tarjeta,Monterrey,121.98
49178,2026-03-27,3,4227,Individual,USB,Accesorios,1668.96,3,Tarjeta,CDMX,5006.88
49179,2026-10-20,10,2291,Individual,Laptop,Computo,1108.23,1,Tarjeta,CDMX,1108.23
49180,2026-01-12,1,3553,Empresa,Tablet,Accesorios,1087.17,3,Tarjeta,CDMX,3261.51
49181,2026-04-23,4,2294,PyME,Tablet,Computo,1270.29,2,Tarjeta,CDMX,2540.58
49182,2026-05-23,5,3113,Individual,Teclado,Computo,958.61,3,Efectivo,Guadalajara,2875.83
49183,2026-03-26,3,2361,Individual,Mouse,Accesorios,762.08,3,Efectivo,Monterrey,2286.24
49184,2026-08-11,8,2140,Empresa,Teclado,Accesorios,829.48,1,Efectivo,Monterrey,829.48
49185,2026-07-21,7,2404,PyME,Smartwatch,Computo,572.07,4,Efectivo,CDMX,2288.28
49186,2026-06-13,6,4261,Individual,Audífonos,Accesorios,546.74,2,Tarjeta,Monterrey,1093.48
49187,2026-04-09,4,2323,Individual,Monitor,Computo,1418.11,3,Efectivo,Guadalajara,4254.33
49188,2026-06-07,6,1170,Individual,Teclado,Computo,1264.36,2,Efectivo,Guadalajara,2528.72
49189,2026-04-10,4,3582,PyME,Smartwatch,Computo,1674.81,4,Tarjeta,Monterrey,6699.24
49190,2026-03-21,3,1905,Empresa,Audífonos,Computo,645.54,3,Tarjeta,CDMX,1936.62
49191,2026-05-12,5,2029,Empresa,Laptop,Accesorios,517.76,2,Tarjeta,Guadalajara,1035.52
49192,2026-08-08,8,1890,Individual,Audífonos,Computo,389.35,3,Tarjeta,CDMX,1168.05
49193,2026-08-12,8,3960,PyME,Smartwatch,Accesorios,1709.41,4,Tarjeta,CDMX,6837.64
49194,2026-04-12,4,3233,Individual,Audífonos,Accesorios,271.23,4,Efectivo,Guadalajara,1084.92
49195,2026-12-27,12,4376,Empresa,Tablet,Accesorios,1105.9,3,Efectivo,Monterrey,3317.7
49196,2026-04-14,4,1194,PyME,Audífonos,Computo,1126.82,1,Efectivo,Guadalajara,1126.82
49197,2026-09-26,9,4392,Empresa,Laptop,Accesorios,436.7,3,Efectivo,CDMX,1310.1
49198,2026-02-11,2,3313,PyME,Tablet,Accesorios,759.05,3,Efectivo,Monterrey,2277.15
49199,2026-08-14,8,1707,PyME,Monitor,Accesorios,912.57,1,Tarjeta,CDMX,912.57
49200,2026-06-14,6,4940,PyME,Mouse,Computo,1636.68,1,Efectivo,CDMX,1636.68
49201,2026-07-11,7,1572,PyME,Monitor,Computo,938.47,1,Tarjeta,Guadalajara,938.47
49202,2026-03-02,3,2164,PyME,Laptop,Computo,1400.69,2,Tarjeta,CDMX,2801.38
49203,2026-06-22,6,4163,Empresa,Laptop,Accesorios,876.43,1,Efectivo,Guadalajara,876.43
49204,2026-09-08,9,3654,Empresa,Mouse,Computo,675.06,1,Efectivo,Guadalajara,675.06
49205,2026-09-07,9,1208,PyME,Audífonos,Accesorios,1442.84,2,Efectivo,Monterrey,2885.68
49206,2026-03-15,3,4060,Individual,Mouse,Computo,1475.43,4,Tarjeta,Guadalajara,5901.72
49207,2026-05-04,5,2168,Empresa,Teclado,Computo,1704.7,4,Tarjeta,CDMX,6818.8
49208,2026-01-01,1,3947,PyME,Audífonos,Computo,1432.54,2,Tarjeta,CDMX,2865.08
49209,2026-02-03,2,4556,PyME,Teclado,Computo,1539.12,4,Tarjeta,CDMX,6156.48
49210,2026-03-21,3,4040,Individual,Teclado,Computo,780.54,3,Tarjeta,CDMX,2341.62
49211,2026-04-06,4,2675,Empresa,Audífonos,Computo,193.37,4,Tarjeta,Guadalajara,773.48
49212,2026-09-19,9,1961,PyME,Audífonos,Accesorios,366.55,4,Efectivo,Monterrey,1466.2
49213,2026-06-02,6,3373,Empresa,Laptop,Accesorios,936.65,2,Efectivo,Monterrey,1873.3
49214,2026-09-15,9,3732,Individual,Tablet,Accesorios,1956.01,2,Efectivo,CDMX,3912.02
49215,2026-09-19,9,4710,PyME,Tablet,Accesorios,455.29,4,Tarjeta,Monterrey,1821.16
49216,2026-07-21,7,1481,Empresa,Laptop,Accesorios,659.66,4,Efectivo,CDMX,2638.64
49217,2026-06-19,6,2137,Empresa,Audífonos,Computo,1705.6,4,Tarjeta,Guadalajara,6822.4
49218,2026-11-24,11,4751,PyME,Monitor,Accesorios,1422.97,1,Tarjeta,Guadalajara,1422.97
49219,2026-07-23,7,3524,PyME,Monitor,Accesorios,902.08,3,Tarjeta,CDMX,2706.24
49220,2026-06-09,6,3762,Empresa,Laptop,Computo,340.05,3,Tarjeta,Guadalajara,1020.15
49221,2026-11-19,11,4447,PyME,Teclado,Accesorios,1944.83,4,Tarjeta,Guadalajara,7779.32
49222,2026-02-13,2,1137,PyME,Tablet,Computo,1577.34,3,Tarjeta,Guadalajara,4732.02
49223,2026-08-08,8,3787,Individual,Laptop,Accesorios,455.34,1,Tarjeta,Guadalajara,455.34
49224,2026-02-25,2,1594,Individual,USB,Computo,1453.39,2,Efectivo,Guadalajara,2906.78
49225,2026-10-27,10,4073,PyME,USB,Computo,1895.56,3,Tarjeta,CDMX,5686.68
49226,2026-09-24,9,3359,Empresa,Laptop,Accesorios,662.34,1,Efectivo,CDMX,662.34
49227,2026-06-21,6,3369,Individual,Smartwatch,Accesorios,1204.63,4,Efectivo,Guadalajara,4818.52
49228,2026-08-06,8,3812,Individual,Audífonos,Accesorios,1765.67,4,Tarjeta,Monterrey,7062.68
49229,2026-09-10,9,1012,Empresa,USB,Computo,1603.08,1,Efectivo,Guadalajara,1603.08
49230,2026-06-09,6,3462,PyME,Tablet,Computo,1306.61,2,Tarjeta,Monterrey,2613.22
49231,2026-11-15,11,3087,Empresa,Laptop,Computo,1067.34,4,Efectivo,Guadalajara,4269.36
49232,2026-06-14,6,3624,,Audífonos,Computo,1825.65,3,Efectivo,CDMX,5476.95
49233,2026-11-02,11,1717,Individual,Smartwatch,Accesorios,1894.33,2,Efectivo,CDMX,3788.66
49234,2026-07-25,7,3191,,Mouse,Accesorios,515.55,2,Tarjeta,Monterrey,1031.1
49235,2026-06-01,6,3380,PyME,Tablet,Accesorios,1763.15,3,Tarjeta,CDMX,5289.45
49236,2026-01-11,1,3420,PyME,Laptop,Accesorios,597.76,1,Tarjeta,Monterrey,597.76
49237,2026-04-15,4,4246,Individual,Tablet,Accesorios,1958.61,1,Efectivo,CDMX,1958.61
49238,2026-11-26,11,2518,,Smartwatch,Accesorios,1832.81,2,Tarjeta,Guadalajara,3665.62
49239,2026-06-15,6,1216,PyME,Teclado,Accesorios,560.04,3,Tarjeta,Monterrey,1680.12
49240,2026-06-06,6,4706,Individual,Mouse,Accesorios,411.99,1,Efectivo,CDMX,411.99
49241,2026-06-01,6,1613,Empresa,Teclado,Computo,1143.02,2,Tarjeta,Guadalajara,2286.04
49242,2026-04-17,4,1006,Individual,Teclado,Accesorios,1418.78,3,Efectivo,Guadalajara,4256.34
49243,2026-06-03,6,4805,Individual,Mouse,Accesorios,1117.98,2,Tarjeta,CDMX,2235.96
49244,2026-05-14,5,1016,Empresa,Smartwatch,Accesorios,1157.98,1,Efectivo,Guadalajara,1157.98
49245,2026-11-27,11,1892,Empresa,USB,Accesorios,1596.1,4,Efectivo,Monterrey,6384.4
49246,2026-07-20,7,4562,Empresa,USB,Computo,905.25,1,Tarjeta,Guadalajara,905.25
49247,2026-10-12,10,1471,Empresa,Laptop,Accesorios,1800.8,2,Efectivo,Monterrey,3601.6
49248,2026-09-20,9,2535,Individual,Smartwatch,Accesorios,1038.13,2,Efectivo,CDMX,2076.26
49249,2026-03-12,3,4173,Individual,Monitor,Accesorios,1472.9,1,Tarjeta,Guadalajara,1472.9
49250,2026-11-26,11,1912,Individual,USB,Computo,19.26,1,Efectivo,Monterrey,19.26
49251,2026-02-26,2,3512,Empresa,Tablet,Accesorios,456.53,3,Efectivo,Guadalajara,1369.59
49252,2026-06-05,6,2397,Empresa,Teclado,Accesorios,1922.92,4,Tarjeta,Monterrey,7691.68
49253,2026-03-06,3,1472,Empresa,Audífonos,Computo,405.71,1,Efectivo,Guadalajara,405.71
49254,2026-07-20,7,1828,PyME,Monitor,Accesorios,140.09,4,Efectivo,Guadalajara,560.36
49255,2026-04-23,4,2769,Individual,Laptop,Computo,405.87,2,Efectivo,CDMX,811.74
49256,2026-09-15,9,1328,PyME,Teclado,Accesorios,31.15,4,Tarjeta,Guadalajara,124.6
49257,2026-11-02,11,3434,Empresa,Audífonos,Computo,185.1,1,Tarjeta,Guadalajara,185.1
49258,2026-09-08,9,4244,,Mouse,Accesorios,285.47,1,Efectivo,Monterrey,285.47
49259,2026-05-20,5,1698,Individual,USB,Computo,1310.27,3,Efectivo,Monterrey,3930.81
49260,2026-08-06,8,4069,Empresa,Audífonos,Accesorios,1832.05,3,Tarjeta,CDMX,5496.15
49261,2026-11-26,11,4821,PyME,Tablet,Accesorios,1414.97,4,Tarjeta,CDMX,5659.88
49262,2026-04-17,4,4103,PyME,USB,Computo,17.51,1,Tarjeta,Guadalajara,17.51
49263,2026-02-18,2,2346,Individual,USB,Accesorios,469.89,2,Efectivo,Monterrey,939.78
49264,2026-03-14,3,3816,Individual,Tablet,Computo,1436.94,1,Tarjeta,Monterrey,1436.94
49265,2026-06-20,6,3151,Individual,USB,Accesorios,760.33,1,Efectivo,Monterrey,760.33
49266,2026-09-10,9,3055,Empresa,Laptop,Computo,1066.7,4,Efectivo,Guadalajara,4266.8
49267,2026-08-13,8,2821,PyME,Audífonos,Accesorios,1455.58,4,Tarjeta,CDMX,5822.32
49268,2026-06-25,6,3274,Empresa,USB,Accesorios,1205.47,4,Efectivo,Monterrey,4821.88
49269,2026-09-17,9,1218,Empresa,Mouse,Computo,557.59,1,Efectivo,CDMX,557.59
49270,2026-08-01,8,4510,Empresa,Laptop,Computo,14.24,3,Tarjeta,Monterrey,42.72
49271,2026-08-23,8,3103,PyME,USB,Accesorios,1895.7,4,Tarjeta,Guadalajara,7582.8
49272,2026-03-26,3,2484,Empresa,Audífonos,Accesorios,1572.45,4,Tarjeta,Guadalajara,6289.8
